Product Name,Sales,Profit
"Maxell Pro 80 Minute CD-R, 10/Pack",93.518,30.59
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,93.44399999999999,28.752
GBC Recycled Grain Textured Covers,93.25800000000001,21.414800000000003
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712
White GlueTop Scratch Pads,93.24799999999999,36.3968
"Global Task Chair, Black",92.6198,-16.08124
Motorola HK250 Universal Bluetooth Headset,92.4708888888889,-10.16668888888889
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,92.37333333333333,26.326399999999996
Penpower WorldCard Pro Card Scanner,91.475,-1.8295
Xerox 1955,91.36,29.692
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,2.9079666666666664
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,90.96266666666668,9.096266666666667
"Computer Room Manger, 14""",90.944,25.6128
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,-190.8522
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,90.60000000000001,38.052
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",90.23,-23.201999999999998
Mobile Personal File Cube,89.9328,18.12708
"Seth Thomas 14"" Putty-Colored Wall Clock",89.487,23.69205
Xerox 1892,89.148,39.729
Logitech ClearChat Comfort/USB Headset H390,88.84633333333333,26.702716666666664
Howard Miller Distant Time Traveler Alarm Clock,88.658,32.0357
Newell 334,88.61866666666667,22.55146666666667
Plantronics MX500i Earset,88.35428571428572,-0.9203571428571429
"Seth Thomas 16"" Steel Case Clock",88.34559999999999,5.6515200000000005
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",88.144,31.8735
Xerox 1929,87.934,38.5996
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,87.72257142857141,18.20657142857143
File Shuttle I and Handi-File,87.556,17.140199999999997
Hand-Finished Solid Wood Document Frame,86.716,22.820000000000004
Trimflex Flexible Post Binders,86.589,28.2216
OtterBox Defender Series Case - Samsung Galaxy S4,86.22125,15.369875
2300 Heavy-Duty Transfer File Systems by Perma,86.181,5.2458
Eldon Cleatmat Chair Mats for Medium Pile Carpets,86.025,-10.545000000000002
Logitech Trackman Marble Mouse,85.97133333333333,31.85604444444444
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,85.88820000000001,20.10716
Boston 19500 Mighty Mite Electric Pencil Sharpener,85.6375,23.122125
Cisco SPA525G2 IP Phone - Wireless,85.386,8.6184
Xerox 1932,85.056,28.7064
Ibico Plastic Spiral Binding Combs,84.65230769230769,25.302153846153846
"Executive Impressions 13"" Chairman Wall Clock",84.60000000000001,24.111
Xerox 1973,84.50800000000001,35.1736
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,83.64,11.7096
Xerox 1939,83.46799999999999,40.06464
Holmes 99% HEPA Air Purifier,83.391,21.71415
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",83.38466666666666,16.964466666666667
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",82.708,18.879
i.Sound Portable Power - 8000 mAh,82.6644,-11.76378
Nu-Dell Leatherette Frames,82.21600000000001,27.1504
Vinyl Sectional Post Binders,81.91181818181818,13.366363636363634
Surelock Post Binders,81.748,26.358
Xerox 1925,81.58066666666667,30.46366666666667
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.53999999999999,32.15005714285714
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,81.42933333333333,13.88
"Tennsco Lockers, Sand",81.4024,11.24528
24-Hour Round Wall Clock,81.252,30.0033
Model L Table or Wall-Mount Pencil Sharpener,80.5952,18.42176
"Sortfiler Multipurpose Personal File Organizer, Black",80.569,19.8214
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,80.36363636363636,3.455636363636364
Personal Creations Ink Jet Cards and Labels,80.36,39.3764
Logitech M510 Wireless Mouse,79.98,17.4623
Avery 485,79.87875,37.5430125
Memorex Micro Travel Drive 16 GB,79.49314285714286,18.023014285714286
Eldon File Chest Portable File,79.4,5.955
Xerox 1982,79.17866666666667,29.844266666666666
"Ultra Door Kickplate, 8""H x 34""W",79.12,13.846
"Avery Trapezoid Extra Heavy Duty 4"" Binders",78.63749999999999,0.0
Tenex Chairmats For Use with Hard Floors,77.952,-21.653333333333332
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",77.862,12.176914285714286
"Seth Thomas 14"" Day/Date Wall Clock",77.84533333333333,27.008533333333332
Petty Cash Envelope,77.28533333333333,31.453333333333333
Xerox 191,76.72319999999999,35.42454
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",76.41733333333333,30.98
"Performers Binder/Pad Holder, Black",76.38175,13.31425
Boston KS Multi-Size Manual Pencil Sharpener,76.19542857142856,17.078285714285716
Memorex Micro Travel Drive 32 GB,75.9408,25.995120000000004
3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,-5.119199999999999
Premium Transparent Presentation Covers by GBC,75.3182,28.406920000000003
Tensor Track Tree Floor Lamp,74.9625,9.545224999999999
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",74.756,4.96108
Binding Machine Supplies,74.22144444444444,20.289355555555556
Rogers Profile Extra Capacity Storage Tub,74.13428571428571,0.6695999999999999
Boston 16801 Nautilus Battery Pencil Sharpener,74.10033333333334,11.6653
"Logitech B530 USB Headset - headset - Full size, Binaural",73.97999999999999,6.473249999999998
Kensington 6 Outlet SmartSocket Surge Protector,73.764,-18.441000000000003
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",73.6912,18.631359999999997
Stanley Contemporary Battery Pencil Sharpeners,73.425,15.753
Lenovo 17-Key USB Numeric Keypad,73.41839999999999,4.486680000000001
Micro Innovations USB RF Wireless Keyboard with Mouse,73.33333333333333,14.083333333333334
Micropad Numeric Keypads,72.96350000000001,16.741625
Hon 61000 Series Interactive Training Tables,72.569,-16.488466666666667
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",72.42666666666666,32.85066666666667
"Eldon Executive Woodline II Desk Accessories, Mahogany",72.3744,10.001740000000002
Deluxe Heavy-Duty Vinyl Round Ring Binder,72.03428571428572,12.606
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919
OtterBox Commuter Series Case - iPhone 5 & 5s,71.4675,25.728299999999997
"Fellowes Personal Hanging Folder Files, Navy",71.179,13.1614
Embossed Ink Jet Note Cards,71.0955,27.084
Belkin F8E887 USB Wired Ergonomic Keyboard,70.4765,8.2847375
Canvas Sectional Post Binders,70.43933333333332,9.844533333333334
Samsung HM1900 Bluetooth Headset,70.24,27.907857142857143
Round Specialty Laser Printer Labels,70.16799999999999,27.00215
Macally Suction Cup Mount,69.9075,-7.7675
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",69.88799999999999,16.5984
"#10 White Business Envelopes,4 1/8 x 9 1/2",69.84342857142857,31.877257142857143
12-1/2 Diameter Round Wall Clock,68.931,11.3886
"BOSTON Ranger #55 Pencil Sharpener, Black",68.72911111111111,13.37041111111111
Fellowes Neat Ideas Storage Cubes,68.672,-2.5984000000000003
Kensington 6 Outlet Guardian Standard Surge Protector,68.26666666666667,18.432
Nu-Dell Executive Frame,68.256,16.4952
Texas Instruments TI-34 Scientific Calculator,68.169,21.5502
Xerox 1884,67.932,25.5744
Luxo Economy Swing Arm Lamp,67.796,18.98288
"Tennsco Lockers, Gray",67.136,-4.4058
Memorex Froggy Flash Drive 8 GB,67.00625,23.69625
Tensor Computer Mounted Lamp,67.005,18.09135
Fellowes Presentation Covers for Comb Binding Machines,66.93,10.912500000000001
"Contract Clock, 14"", Brown",66.8192,5.890639999999999
Avery 475,66.6,33.3
Belkin F9S820V06 8 Outlet Surge,66.584,-30.043999999999997
OtterBox Defender Series Case - iPhone 5c,66.564,1.8489999999999998
Belkin F5C206VTEL 6 Outlet Surge,66.31371428571428,15.757714285714286
Maxell 4.7GB DVD+RW 3/Pack,66.1095,22.102875
Griffin GC17055 Auxiliary Audio Cable,65.96333333333332,7.6757333333333335
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,27.108666666666664
Newell 34,65.75542857142857,13.321142857142858
Hewlett-Packard 300S Scientific Calculator,65.55,30.153
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",65.52857142857142,14.773714285714286
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",65.44875,14.778749999999999
Acme Galleria Hot Forged Steel Scissors with Colored Handles,65.01733333333334,16.621366666666667
"Career Cubicle Clock, 8 1/4"", Black",64.896,22.983999999999998
Logitech Desktop MK120 Mouse and keyboard Combo,64.89466666666667,3.5446666666666666
Poly Designer Cover & Back,64.566,15.191999999999998
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,64.527,15.3546
Avery Legal 4-Ring Binder,64.5135,22.5535
Fellowes Advanced Computer Series Surge Protectors,64.45899999999999,16.777
"White Envelopes, White Envelopes with Clear Poly Window",64.05,27.815999999999995
Xerox 1887,64.02374999999999,27.032249999999998
Newell 319,63.984,15.376000000000001
Ultra Commercial Grade Dual Valve Door Closer,63.824,9.5736
Berol Giant Pencil Sharpener,63.712500000000006,12.445174999999999
Imation Clip USB flash drive - 8 GB,63.38285714285714,0.26857142857142857
"Seth Thomas 13 1/2"" Wall Clock",63.296800000000005,14.224
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,63.221999999999994,24.4664
Gear Head AU3700S Headset,63.217999999999996,-3.9835999999999996
Apple EarPods with Remote and Mic,62.9775,12.5955
Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,13.1985
Dell Slim USB Multimedia Keyboard,62.5,15.0
Prismacolor Color Pencil Set,62.354285714285716,22.220799999999997
Park Ridge Embossed Executive Business Envelopes,62.28,29.2716
Acco Perma 3000 Stacking Storage Drawers,62.24066666666666,2.762366666666667
36X48 HARDFLOOR CHAIRMAT,61.54133333333334,-6.748566666666666
GBC Recycled VeloBinder Covers,60.918000000000006,12.6096
Eldon Fold 'N Roll Cart System,60.39359999999999,12.74976
SanDisk Cruzer 32 GB USB Flash Drive,60.23,17.118
Quality Park Security Envelopes,60.191,22.048225000000002
NETGEAR RangeMax WNR1000 Wireless Router,59.976,11.9952
"Avery Flip-Chart Easel Binder, Black",59.8665,9.45555
Wilson Jones Legal Size Ring Binders,59.12866666666667,5.375333333333334
Xerox 1933,58.944,27.703680000000002
Pizazz Global Quick File,58.882000000000005,15.7684
"Electrix Incandescent Magnifying Lamp, Black",58.64,-8.24625
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,58.56,16.982400000000002
"Premier Elliptical Ring Binder, Black",58.51244444444444,-22.390311111111107
Griffin GC36547 PowerJolt SE Lightning Charger,58.474,5.997333333333334
Wilson Jones Century Plastic Molded Ring Binders,58.36370000000001,5.52482
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",58.29119999999999,19.4304
Logitech Keyboard K120,58.080000000000005,-6.534
Eldon Gobal File Keepers,58.03666666666667,-0.10093333333333332
Computer Printout Paper with Letter-Trim Perforations,57.99399999999999,24.1732
"Decoflex Hanging Personal Folder File, Blue",57.568,13.792333333333334
Alphabetical Labels for Top Tab Filing,57.55555555555556,27.133333333333333
Fellowes Mighty 8 Compact Surge Protector,57.43166666666667,11.216066666666668
"Personal Filing Tote with Lid, Black/Gray",57.387,14.1141
Boston 1730 StandUp Electric Pencil Sharpener,57.01333333333333,14.823466666666667
DAX Black Cherry Wood-Tone Poster Frame,56.932,7.6792
Euro Pro Shark Stick Mini Vacuum,56.91466666666667,-108.5444
9-3/4 Diameter Round Wall Clock,56.88375,22.8914
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,56.63833333333333,3.8647333333333336
Flat Face Poster Frame,56.52,10.0794
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",56.15866666666667,25.161999999999995
"Acme 10"" Easy Grip Assistive Scissors",56.096000000000004,16.21525
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",55.836,4.6530000000000005
GBC Premium Transparent Covers with Diagonal Lined Pattern,55.746857142857145,3.5366285714285723
Rogers Deluxe File Chest,55.499500000000005,-4.34105
Large Capacity Hanging Post Binders,55.388999999999996,-3.892200000000001
Bulldog Vacuum Base Pencil Sharpener,55.153999999999996,9.931716666666667
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",54.604,13.0086
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",54.443999999999996,1.0470000000000006
"Fiskars 8"" Scissors, 2/Pack",54.306,11.4646
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,54.2984,9.52016
Fellowes Binding Cases,54.288,14.391
ARKON Windshield Dashboard Air Vent Car Mount Holder,54.239999999999995,-3.8985000000000003
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",54.223625,15.722975
3M Polarizing Light Filter Sleeves,54.085,18.836499999999997
Acco 6 Outlet Guardian Premium Surge Suppressor,54.054,7.553
Adjustable Personal File Tote,54.04960000000001,10.679680000000001
KeyTronic E03601U1 - Keyboard - Beige,54.0,9.72
Micro Innovations Wireless Classic Keyboard with Mouse,53.982,4.7984
Plastic Binding Combs,53.934000000000005,16.9983
Clear Mylar Reinforcing Strips,53.934000000000005,12.896099999999999
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",53.7,24.702
Globe Weis Peel & Seel First Class Envelopes,53.675999999999995,23.551714285714286
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,53.641,17.696
Avery 505,53.28000000000001,23.680000000000003
DAX Wood Document Frame,53.08933333333333,14.035111111111112
Newell 345,52.906666666666666,10.493155555555555
"Seth Thomas 8 1/2"" Cubicle Clock",52.728,14.804400000000001
Artistic Insta-Plaque,52.26666666666667,20.384
Acco Perma 2700 Stacking Storage Drawers,52.045,1.487
Xerox 1936,51.948,20.1798
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",51.8184,23.0304
"Tenex Personal Project File with Scoop Front Design, Black",51.763200000000005,11.862400000000001
"Executive Impressions 10"" Spectator Wall Clock",51.74400000000001,17.592959999999998
"Executive Impressions 14"" Two-Color Numerals Wall Clock",51.49866666666666,15.752533333333334
Acme Box Cutter Scissors,51.15,12.0373
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",50.985,21.92355
Kingston Digital DataTraveler 32GB USB 2.0,50.85,0.7748571428571428
Nu-Dell Oak Frame,50.552,11.8192
Southworth 100% Cotton The Best Paper,50.512,21.811999999999998
Fellowes Desktop Hanging File Manager,50.362500000000004,12.590625000000001
Magnifier Swing Arm Lamp,50.352000000000004,13.09152
Xerox 1912,50.2705,23.1434
Hanging Personal Folder File,50.239999999999995,10.205
Xerox 1948,49.95000000000001,22.477500000000003
Bionaire 99.97% HEPA Air Cleaner,49.931999999999995,4.38
Coloredge Poster Frame,49.699999999999996,19.383
Boston Home & Office Model 2000 Electric Pencil Sharpeners,49.665,11.746166666666667
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",49.6584,18.208080000000002
Portfile Personal File Boxes,49.559999999999995,3.717
"Executive Impressions 14"" Contract Wall Clock",49.54114285714286,13.369757142857143
"Alliance Super-Size Bands, Assorted Sizes",49.403000000000006,-2.58685
KeyTronic KT400U2 - Keyboard - Black,49.343999999999994,8.224
Eldon Executive Woodline II Cherry Finish Desk Accessories,49.068000000000005,-39.2544
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,49.0176,2.98368
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",48.906,-0.8891999999999989
Brown Kraft Recycled Envelopes,48.9024,23.432399999999998
Aluminum Document Frame,48.879999999999995,11.2424
Contemporary Wood/Metal Frame,48.48,1.2119999999999997
Fellowes Basic Home/Office Series Surge Protectors,48.45866666666667,6.475577777777778
Project Tote Personal File,48.403499999999994,11.048625
"Tenex File Box, Personal Filing Tote with Lid, Black",48.302571428571426,8.951485714285713
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,48.24266666666667,-18.961199999999998
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",47.968,15.859419999999997
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",47.76685714285714,14.0352
Sony 16GB Class 10 Micro SDHC R40 Memory Card,47.693,1.2889999999999997
Speck Products Candyshell Flip Case,47.2365,-4.5487
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,47.13514285714286,-6.940371428571429
Avery 50,47.1128,20.549200000000003
Spigen Samsung Galaxy S5 Case Wallet,46.892399999999995,9.174600000000002
Eldon Expressions Mahogany Wood Desk Collection,46.8,11.7
"Maxell 74 Minute CDR, 10/Pack",46.552800000000005,14.51352
Decoflex Hanging Personal Folder File,46.26,12.0276
GBC Durable Plastic Covers,46.198125,1.7898749999999997
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",45.9952,8.962299999999999
HP Standard 104 key PS/2 Keyboard,45.916666666666664,9.666666666666666
GBC Binding covers,45.75666666666666,19.640833333333333
Advantus Motivational Note Cards,45.588,18.864
"Rogers Jumbo File, Granite",45.39600000000001,-0.6984
Advantus Panel Wall Certificate Holder - 8.5x11,45.13999999999999,18.015333333333334
Xerox 1956,44.85,20.4516
Holmes Odor Grabber,44.702,8.47175
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,44.625,2.90625
Belkin Standard 104 key USB Keyboard,44.25633333333334,0.8510833333333334
Ultra Door Pull Handle,44.184,12.4662
"TOPS Money Receipt Book, Consecutively Numbered in Red,",44.055,19.82475
"Peel & Seel Recycled Catalog Envelopes, Brown",44.004,18.914
Tenex Chairmats For Use With Carpeted Floors,43.945,2.19725
Fiskars Softgrip Scissors,43.92,12.297600000000001
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",43.792,-1.2693333333333339
HP Office Paper (20Lb. and 87 Bright),43.42,19.1048
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",43.41375,10.72575
Eldon Simplefile Box Office,43.229,9.641
iOttie HLCRIO102 Car Mount,43.178399999999996,-2.3988
Boston 16701 Slimline Battery Pencil Sharpener,43.038,9.564
Advantus Rolling Storage Box,42.875,9.07235
GBC Poly Designer Binding Covers,42.687000000000005,17.0748
GBC Wire Binding Strips,42.531600000000005,-3.6818400000000002
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",42.42,11.0292
"Linden 10"" Round Wall Clock, Black",42.27466666666667,6.977866666666666
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,42.120000000000005,12.214800000000002
Hoover Commercial SteamVac,42.098,8.827
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",41.9825,9.655975
Belkin iPhone and iPad Lightning Cable,41.972,3.1479
Southworth 25% Cotton Linen-Finish Paper & Envelopes,41.676,16.761
Acco Perma 4000 Stacking Storage Drawers,41.63345454545454,2.7312727272727275
Tennsco Commercial Shelving,41.583999999999996,-5.4014
Deflect-O Glasstique Clear Desk Accessories,41.58,12.345666666666666
Acme Softgrip Scissors,41.514,8.28245
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,41.496,8.760266666666666
Avery 473,41.4,19.872
Peel-Off China Markers,41.13857142857143,15.632657142857143
Xerox 1902,41.111999999999995,16.4448
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",41.0004,11.12868
VariCap6 Expandable Binder,40.943333333333335,10.38
Xerox 1907,40.93333333333333,19.238666666666667
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",40.464,16.1856
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",40.432,7.2352
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",40.084,16.284125
Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,16.1796
PayAnywhere Card Reader,39.96,3.4965
Holmes HEPA Air Purifier,39.93,6.896999999999999
DAX Clear Channel Poster Frame,39.852,9.234
DAX Wood Document Frame.,39.817,1.9222000000000001
Laser & Ink Jet Business Envelopes,39.6924,16.6452
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",39.62571428571429,18.097714285714286
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",39.5604,10.96902
"Neat Ideas Personal Hanging Folder Files, Black",39.52257142857143,8.288228571428572
"Executive Impressions 13"" Clairmont Wall Clock",39.4215,11.05725
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",39.396,18.91008
Stanley Bostitch Contemporary Electric Pencil Sharpeners,39.29657142857143,6.1128
Recycled Eldon Regeneration Jumbo File,39.296,9.824
Newell 309,39.27,6.93
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",39.2496,11.02008
DAX Two-Tone Silver Metal Document Frame,39.13066666666666,14.134266666666667
Ibico Standard Transparent Covers,39.0576,10.481280000000002
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,38.9088,10.6536
GBC Standard Therm-A-Bind Covers,38.833666666666666,0.7060666666666672
Avery 503,38.8125,18.63
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.77575,6.555899999999999
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",38.6084,7.6923200000000005
"GBC White Gloss Covers, Plain Front",38.475428571428566,4.4888
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,38.31433333333334,8.949333333333334
"Acco Six-Outlet Power Strip, 4' Cord Length",38.11955555555556,9.060577777777777
Xerox 1881,37.86333333333334,17.253400000000003
DAX Solid Wood Frames,37.77733333333333,11.105233333333333
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",37.7655,11.9961
"Eldon 200 Class Desk Accessories, Black",37.68,14.3184
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",37.674,10.0464
Newell 324,37.620000000000005,10.296000000000001
Xerox 209,37.584,18.04032
Xerox 205,37.584,17.3664
"Southworth 100% Résumé Paper, 24lb.",37.56628571428571,16.171285714285712
Eldon Shelf Savers Cubes and Bins,37.5175,-0.9597499999999999
Iris Project Case,37.506,7.98
Portable Personal File Box,37.444,9.21855
Memorex Micro Travel Drive 8 GB,37.375,14.1375
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",37.023,14.96705
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,36.9815,-7.996
Mediabridge Sport Armband iPhone 5s,36.82028571428572,-5.565857142857142
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",36.815,12.188749999999999
Kingston Digital DataTraveler 16GB USB 2.0,36.76384615384615,4.977576923076923
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3.6744
Recycled Premium Regency Composition Covers,36.672,13.293599999999998
Maxell 4.7GB DVD-RW 3/Pack,36.638999999999996,10.3545
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",36.63,11.396
Tensor Brushed Steel Torchiere Floor Lamp,36.528499999999994,1.6989999999999998
Deluxe Chalkboard Eraser Cleaner,36.498000000000005,15.2922
"DAX Cubicle Frames, 8-1/2 x 11",36.4225,13.1121
Southworth Structures Collection,36.4,18.2
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",36.291199999999996,15.52686
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",36.138666666666666,14.995200000000002
"Eldon Image Series Desk Accessories, Ebony",36.062,11.1644
SanDisk Cruzer 16 GB USB Flash Drive,35.970666666666666,4.974666666666667
Super Decoflex Portable Personal File,35.952,7.909439999999999
Personal File Boxes with Fold-Down Carry Handle,35.5224,7.478400000000001
Avery 490,35.519999999999996,16.28
Ibico Recycled Grain-Textured Covers,35.4035,0.8635000000000002
X-Rack File for Hanging Folders,35.37533333333333,7.526666666666666
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",35.2365,15.95025
Rosewill 107 Normal Keys USB Wired Standard Keyboard,35.047999999999995,0.2695999999999999
Acme Forged Steel Scissors with Black Enamel Handles,34.9125,8.4721
Xerox 1926,34.86,16.3842
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,34.64933333333333,10.461433333333334
Memorex Micro Travel Drive 4 GB,34.626666666666665,12.472666666666667
Avery Personal Creations Heavyweight Cards,34.62,12.617066666666666
GBC Linen Binding Covers,34.59433333333333,-13.734466666666668
"Eldon 200 Class Desk Accessories, Smoke",34.54,14.5068
Recycled Easel Ring Binders,34.316,2.403777777777778
"DAX Copper Panel Document Frame, 5 x 7 Size",34.2176,7.95056
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",34.163999999999994,12.368633333333333
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",34.14,11.52225
JM Magazine Binder,34.12066666666667,8.365066666666666
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",34.11,3.4110000000000005
Stiletto Hand Letter Openers,34.08,-5.4959999999999996
Xerox 1894,33.955200000000005,15.759359999999997
Martin-Yale Premier Letter Opener,33.856,-1.8399999999999999
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,33.768,15.6512
Cardinal Holdit Data Disk Pockets,33.488,12.909866666666666
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",33.28,9.256
Xerox 1968,33.132799999999996,15.07008
Eldon 500 Class Desk Accessories,32.99133333333334,10.078449999999998
"GE 4 Foot Flourescent Tube, 40 Watt",32.955999999999996,14.0812
Dixon Ticonderoga Core-Lock Colored Pencils,32.796,8.3812
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5.232
Acme Tagit Stainless Steel Antibacterial Scissors,32.669999999999995,6.171
Fiskars Home & Office Scissors,32.56,9.1168
"DAX Metal Frame, Desktop, Stepped-Edge",32.384,5.22192
Aluminum Screw Posts,32.18472727272727,3.7456363636363634
Harmony HEPA Quiet Air Purifiers,32.175,9.36
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",32.108000000000004,9.31132
PowerGen Dual USB Car Charger,31.968000000000004,13.0869
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",31.919999999999998,15.959999999999999
Avery 489,31.877999999999997,14.655600000000002
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",31.642666666666667,14.3788
Sterilite Officeware Hinged File Box,31.44,7.097818181818181
Avery 515,31.325000000000003,14.722750000000001
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",31.304000000000002,14.268799999999999
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",31.293,13.09365
"Tensor ""Hersey Kiss"" Styled Floor Lamp",31.176,0.6928000000000001
GBC VeloBind Cover Sets,31.16072727272727,1.6843636363636358
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",31.156285714285712,13.60937142857143
Xerox 1928,31.152,12.276
"DXL Angle-View Binders with Locking Rings, Black",31.148,10.51245
"6"" Cubicle Wall Clock, Black",31.1465,6.552899999999999
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",31.1416,4.1272
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),31.103999999999996,14.256
